sudoku,split,dp_call,literal_iteration,literal_search
400,fifo,18,0,0
400,fifo_reversed,18,0,0
400,fifo_negative_only,18,0,0
400,fifo_positive_only,18,0,0
400,dlcs,18,0,0
400,dlcs_reversed,18,0,0
400,dlcs_negative_only,18,0,0
400,dlcs_positive_only,18,0,0
400,dlis,18,0,0
400,dlis_reversed,18,0,0
400,dlis_negative_only,18,0,0
400,dlis_positive_only,18,0,0
401,fifo,10001,0,0
401,fifo_reversed,36,0,0
401,fifo_negative_only,36,0,0
401,fifo_positive_only,10001,0,0
401,dlcs,10001,0,0
401,dlcs_reversed,10001,0,0
401,dlcs_negative_only,10001,0,0
401,dlcs_positive_only,10001,0,0
401,dlis,10001,0,0
401,dlis_reversed,10001,0,0
401,dlis_negative_only,10001,0,0
401,dlis_positive_only,10001,0,0
402,fifo,49,0,0
402,fifo_reversed,38,0,0
402,fifo_negative_only,38,0,0
402,fifo_positive_only,49,0,0
402,dlcs,10001,0,0
402,dlcs_reversed,57,0,0
402,dlcs_negative_only,57,0,0
402,dlcs_positive_only,10001,0,0
402,dlis,10001,0,0
402,dlis_reversed,10001,0,0
402,dlis_negative_only,10001,0,0
402,dlis_positive_only,10001,0,0
403,fifo,55,0,0
403,fifo_reversed,37,0,0
403,fifo_negative_only,37,0,0
403,fifo_positive_only,55,0,0
403,dlcs,10001,0,0
403,dlcs_reversed,37,0,0
403,dlcs_negative_only,37,0,0
403,dlcs_positive_only,10001,0,0
403,dlis,10001,0,0
403,dlis_reversed,10001,0,0
403,dlis_negative_only,10001,0,0
403,dlis_positive_only,10001,0,0
404,fifo,38,0,0
404,fifo_reversed,10001,0,0
404,fifo_negative_only,10001,0,0
404,fifo_positive_only,38,0,0
404,dlcs,10001,0,0
404,dlcs_reversed,10001,0,0
404,dlcs_negative_only,10001,0,0
404,dlcs_positive_only,10001,0,0
404,dlis,10001,0,0
404,dlis_reversed,10001,0,0
404,dlis_negative_only,10001,0,0
404,dlis_positive_only,10001,0,0
405,fifo,10001,0,0
405,fifo_reversed,66,0,0
405,fifo_negative_only,66,0,0
405,fifo_positive_only,10001,0,0
405,dlcs,10001,0,0
405,dlcs_reversed,10001,0,0
405,dlcs_negative_only,10001,0,0
405,dlcs_positive_only,10001,0,0
405,dlis,10001,0,0
405,dlis_reversed,10001,0,0
405,dlis_negative_only,10001,0,0
405,dlis_positive_only,10001,0,0
406,fifo,20,0,0
406,fifo_reversed,20,0,0
406,fifo_negative_only,20,0,0
406,fifo_positive_only,20,0,0
406,dlcs,20,0,0
406,dlcs_reversed,20,0,0
406,dlcs_negative_only,20,0,0
406,dlcs_positive_only,20,0,0
406,dlis,20,0,0
406,dlis_reversed,20,0,0
406,dlis_negative_only,20,0,0
406,dlis_positive_only,20,0,0
407,fifo,40,0,0
407,fifo_reversed,50,0,0
407,fifo_negative_only,50,0,0
407,fifo_positive_only,40,0,0
407,dlcs,10001,0,0
407,dlcs_reversed,37,0,0
407,dlcs_negative_only,37,0,0
407,dlcs_positive_only,10001,0,0
407,dlis,10001,0,0
407,dlis_reversed,10001,0,0
407,dlis_negative_only,10001,0,0
407,dlis_positive_only,10001,0,0
408,fifo,60,0,0
408,fifo_reversed,60,0,0
408,fifo_negative_only,60,0,0
408,fifo_positive_only,60,0,0
408,dlcs,10001,0,0
408,dlcs_reversed,92,0,0
408,dlcs_negative_only,92,0,0
408,dlcs_positive_only,10001,0,0
408,dlis,10001,0,0
408,dlis_reversed,10001,0,0
408,dlis_negative_only,10001,0,0
408,dlis_positive_only,10001,0,0
409,fifo,76,0,0
409,fifo_reversed,10001,0,0
409,fifo_negative_only,10001,0,0
409,fifo_positive_only,76,0,0
409,dlcs,10001,0,0
409,dlcs_reversed,10001,0,0
409,dlcs_negative_only,10001,0,0
409,dlcs_positive_only,10001,0,0
409,dlis,10001,0,0
409,dlis_reversed,10001,0,0
409,dlis_negative_only,10001,0,0
409,dlis_positive_only,10001,0,0
410,fifo,21,0,0
410,fifo_reversed,21,0,0
410,fifo_negative_only,21,0,0
410,fifo_positive_only,21,0,0
410,dlcs,21,0,0
410,dlcs_reversed,21,0,0
410,dlcs_negative_only,21,0,0
410,dlcs_positive_only,21,0,0
410,dlis,21,0,0
410,dlis_reversed,21,0,0
410,dlis_negative_only,21,0,0
410,dlis_positive_only,21,0,0
411,fifo,10001,0,0
411,fifo_reversed,54,0,0
411,fifo_negative_only,54,0,0
411,fifo_positive_only,10001,0,0
411,dlcs,10001,0,0
411,dlcs_reversed,10001,0,0
411,dlcs_negative_only,10001,0,0
411,dlcs_positive_only,10001,0,0
411,dlis,10001,0,0
411,dlis_reversed,10001,0,0
411,dlis_negative_only,10001,0,0
411,dlis_positive_only,10001,0,0
412,fifo,35,0,0
412,fifo_reversed,42,0,0
412,fifo_negative_only,42,0,0
412,fifo_positive_only,35,0,0
412,dlcs,1099,0,0
412,dlcs_reversed,40,0,0
412,dlcs_negative_only,40,0,0
412,dlcs_positive_only,570,0,0
412,dlis,2156,0,0
412,dlis_reversed,2156,0,0
412,dlis_negative_only,1099,0,0
412,dlis_positive_only,1099,0,0
413,fifo,10001,0,0
413,fifo_reversed,47,0,0
413,fifo_negative_only,47,0,0
413,fifo_positive_only,10001,0,0
413,dlcs,10001,0,0
413,dlcs_reversed,10001,0,0
413,dlcs_negative_only,10001,0,0
413,dlcs_positive_only,10001,0,0
413,dlis,10001,0,0
413,dlis_reversed,10001,0,0
413,dlis_negative_only,10001,0,0
413,dlis_positive_only,10001,0,0
414,fifo,10001,0,0
414,fifo_reversed,45,0,0
414,fifo_negative_only,45,0,0
414,fifo_positive_only,10001,0,0
414,dlcs,10001,0,0
414,dlcs_reversed,92,0,0
414,dlcs_negative_only,92,0,0
414,dlcs_positive_only,10001,0,0
414,dlis,10001,0,0
414,dlis_reversed,10001,0,0
414,dlis_negative_only,10001,0,0
414,dlis_positive_only,10001,0,0
415,fifo,46,0,0
415,fifo_reversed,10001,0,0
415,fifo_negative_only,10001,0,0
415,fifo_positive_only,46,0,0
415,dlcs,10001,0,0
415,dlcs_reversed,75,0,0
415,dlcs_negative_only,75,0,0
415,dlcs_positive_only,10001,0,0
415,dlis,10001,0,0
415,dlis_reversed,10001,0,0
415,dlis_negative_only,10001,0,0
415,dlis_positive_only,10001,0,0
416,fifo,7973,0,0
416,fifo_reversed,34,0,0
416,fifo_negative_only,34,0,0
416,fifo_positive_only,7973,0,0
416,dlcs,10001,0,0
416,dlcs_reversed,979,0,0
416,dlcs_negative_only,532,0,0
416,dlcs_positive_only,10001,0,0
416,dlis,10001,0,0
416,dlis_reversed,10001,0,0
416,dlis_negative_only,10001,0,0
416,dlis_positive_only,10001,0,0
417,fifo,40,0,0
417,fifo_reversed,32,0,0
417,fifo_negative_only,32,0,0
417,fifo_positive_only,40,0,0
417,dlcs,10001,0,0
417,dlcs_reversed,62,0,0
417,dlcs_negative_only,62,0,0
417,dlcs_positive_only,10001,0,0
417,dlis,10001,0,0
417,dlis_reversed,10001,0,0
417,dlis_negative_only,10001,0,0
417,dlis_positive_only,10001,0,0
418,fifo,10001,0,0
418,fifo_reversed,52,0,0
418,fifo_negative_only,52,0,0
418,fifo_positive_only,10001,0,0
418,dlcs,10001,0,0
418,dlcs_reversed,10001,0,0
418,dlcs_negative_only,10001,0,0
418,dlcs_positive_only,10001,0,0
418,dlis,10001,0,0
418,dlis_reversed,10001,0,0
418,dlis_negative_only,10001,0,0
418,dlis_positive_only,10001,0,0
419,fifo,47,0,0
419,fifo_reversed,28,0,0
419,fifo_negative_only,28,0,0
419,fifo_positive_only,47,0,0
419,dlcs,10001,0,0
419,dlcs_reversed,75,0,0
419,dlcs_negative_only,75,0,0
419,dlcs_positive_only,10001,0,0
419,dlis,10001,0,0
419,dlis_reversed,10001,0,0
419,dlis_negative_only,10001,0,0
419,dlis_positive_only,10001,0,0
420,fifo,45,0,0
420,fifo_reversed,10001,0,0
420,fifo_negative_only,10001,0,0
420,fifo_positive_only,45,0,0
420,dlcs,10001,0,0
420,dlcs_reversed,68,0,0
420,dlcs_negative_only,68,0,0
420,dlcs_positive_only,10001,0,0
420,dlis,10001,0,0
420,dlis_reversed,10001,0,0
420,dlis_negative_only,10001,0,0
420,dlis_positive_only,10001,0,0
421,fifo,10001,0,0
421,fifo_reversed,42,0,0
421,fifo_negative_only,42,0,0
421,fifo_positive_only,10001,0,0
421,dlcs,10001,0,0
421,dlcs_reversed,10001,0,0
421,dlcs_negative_only,10001,0,0
421,dlcs_positive_only,10001,0,0
421,dlis,10001,0,0
421,dlis_reversed,10001,0,0
421,dlis_negative_only,10001,0,0
421,dlis_positive_only,10001,0,0
422,fifo,37,0,0
422,fifo_reversed,41,0,0
422,fifo_negative_only,41,0,0
422,fifo_positive_only,37,0,0
422,dlcs,547,0,0
422,dlcs_reversed,36,0,0
422,dlcs_negative_only,36,0,0
422,dlcs_positive_only,293,0,0
422,dlis,1054,0,0
422,dlis_reversed,1054,0,0
422,dlis_negative_only,547,0,0
422,dlis_positive_only,547,0,0
423,fifo,35,0,0
423,fifo_reversed,61,0,0
423,fifo_negative_only,61,0,0
423,fifo_positive_only,35,0,0
423,dlcs,10001,0,0
423,dlcs_reversed,10001,0,0
423,dlcs_negative_only,10001,0,0
423,dlcs_positive_only,10001,0,0
423,dlis,10001,0,0
423,dlis_reversed,10001,0,0
423,dlis_negative_only,10001,0,0
423,dlis_positive_only,10001,0,0
424,fifo,33,0,0
424,fifo_reversed,10001,0,0
424,fifo_negative_only,10001,0,0
424,fifo_positive_only,33,0,0
424,dlcs,10001,0,0
424,dlcs_reversed,4989,0,0
424,dlcs_negative_only,2648,0,0
424,dlcs_positive_only,10001,0,0
424,dlis,10001,0,0
424,dlis_reversed,10001,0,0
424,dlis_negative_only,10001,0,0
424,dlis_positive_only,10001,0,0
425,fifo,31,0,0
425,fifo_reversed,3188,0,0
425,fifo_negative_only,3188,0,0
425,fifo_positive_only,31,0,0
425,dlcs,10001,0,0
425,dlcs_reversed,91,0,0
425,dlcs_negative_only,91,0,0
425,dlcs_positive_only,10001,0,0
425,dlis,10001,0,0
425,dlis_reversed,10001,0,0
425,dlis_negative_only,10001,0,0
425,dlis_positive_only,10001,0,0
426,fifo,7598,0,0
426,fifo_reversed,10001,0,0
426,fifo_negative_only,10001,0,0
426,fifo_positive_only,7598,0,0
426,dlcs,10001,0,0
426,dlcs_reversed,10001,0,0
426,dlcs_negative_only,10001,0,0
426,dlcs_positive_only,10001,0,0
426,dlis,10001,0,0
426,dlis_reversed,10001,0,0
426,dlis_negative_only,10001,0,0
426,dlis_positive_only,10001,0,0
427,fifo,21,0,0
427,fifo_reversed,21,0,0
427,fifo_negative_only,21,0,0
427,fifo_positive_only,21,0,0
427,dlcs,21,0,0
427,dlcs_reversed,21,0,0
427,dlcs_negative_only,21,0,0
427,dlcs_positive_only,21,0,0
427,dlis,21,0,0
427,dlis_reversed,21,0,0
427,dlis_negative_only,21,0,0
427,dlis_positive_only,21,0,0
428,fifo,44,0,0
428,fifo_reversed,35,0,0
428,fifo_negative_only,35,0,0
428,fifo_positive_only,44,0,0
428,dlcs,10001,0,0
428,dlcs_reversed,48,0,0
428,dlcs_negative_only,48,0,0
428,dlcs_positive_only,10001,0,0
428,dlis,10001,0,0
428,dlis_reversed,10001,0,0
428,dlis_negative_only,10001,0,0
428,dlis_positive_only,10001,0,0
429,fifo,63,0,0
429,fifo_reversed,43,0,0
429,fifo_negative_only,43,0,0
429,fifo_positive_only,63,0,0
429,dlcs,10001,0,0
429,dlcs_reversed,58,0,0
429,dlcs_negative_only,58,0,0
429,dlcs_positive_only,10001,0,0
429,dlis,10001,0,0
429,dlis_reversed,10001,0,0
429,dlis_negative_only,10001,0,0
429,dlis_positive_only,10001,0,0
430,fifo,35,0,0
430,fifo_reversed,30,0,0
430,fifo_negative_only,30,0,0
430,fifo_positive_only,35,0,0
430,dlcs,10001,0,0
430,dlcs_reversed,90,0,0
430,dlcs_negative_only,90,0,0
430,dlcs_positive_only,10001,0,0
430,dlis,10001,0,0
430,dlis_reversed,10001,0,0
430,dlis_negative_only,10001,0,0
430,dlis_positive_only,10001,0,0
431,fifo,24,0,0
431,fifo_reversed,24,0,0
431,fifo_negative_only,24,0,0
431,fifo_positive_only,24,0,0
431,dlcs,24,0,0
431,dlcs_reversed,24,0,0
431,dlcs_negative_only,24,0,0
431,dlcs_positive_only,24,0,0
431,dlis,24,0,0
431,dlis_reversed,24,0,0
431,dlis_negative_only,24,0,0
431,dlis_positive_only,24,0,0
432,fifo,10001,0,0
432,fifo_reversed,38,0,0
432,fifo_negative_only,38,0,0
432,fifo_positive_only,10001,0,0
432,dlcs,10001,0,0
432,dlcs_reversed,66,0,0
432,dlcs_negative_only,66,0,0
432,dlcs_positive_only,10001,0,0
432,dlis,10001,0,0
432,dlis_reversed,10001,0,0
432,dlis_negative_only,10001,0,0
432,dlis_positive_only,10001,0,0
433,fifo,26,0,0
433,fifo_reversed,33,0,0
433,fifo_negative_only,33,0,0
433,fifo_positive_only,26,0,0
433,dlcs,469,0,0
433,dlcs_reversed,50,0,0
433,dlcs_negative_only,50,0,0
433,dlcs_positive_only,255,0,0
433,dlis,897,0,0
433,dlis_reversed,897,0,0
433,dlis_negative_only,469,0,0
433,dlis_positive_only,469,0,0
434,fifo,492,0,0
434,fifo_reversed,62,0,0
434,fifo_negative_only,62,0,0
434,fifo_positive_only,492,0,0
434,dlcs,10001,0,0
434,dlcs_reversed,10001,0,0
434,dlcs_negative_only,10001,0,0
434,dlcs_positive_only,10001,0,0
434,dlis,10001,0,0
434,dlis_reversed,10001,0,0
434,dlis_negative_only,10001,0,0
434,dlis_positive_only,10001,0,0
435,fifo,28,0,0
435,fifo_reversed,31,0,0
435,fifo_negative_only,31,0,0
435,fifo_positive_only,28,0,0
435,dlcs,10001,0,0
435,dlcs_reversed,32,0,0
435,dlcs_negative_only,32,0,0
435,dlcs_positive_only,10001,0,0
435,dlis,10001,0,0
435,dlis_reversed,10001,0,0
435,dlis_negative_only,10001,0,0
435,dlis_positive_only,10001,0,0
436,fifo,32,0,0
436,fifo_reversed,32,0,0
436,fifo_negative_only,32,0,0
436,fifo_positive_only,32,0,0
436,dlcs,32,0,0
436,dlcs_reversed,32,0,0
436,dlcs_negative_only,32,0,0
436,dlcs_positive_only,32,0,0
436,dlis,32,0,0
436,dlis_reversed,32,0,0
436,dlis_negative_only,32,0,0
436,dlis_positive_only,32,0,0
437,fifo,40,0,0
437,fifo_reversed,33,0,0
437,fifo_negative_only,33,0,0
437,fifo_positive_only,40,0,0
437,dlcs,10001,0,0
437,dlcs_reversed,113,0,0
437,dlcs_negative_only,113,0,0
437,dlcs_positive_only,10001,0,0
437,dlis,10001,0,0
437,dlis_reversed,10001,0,0
437,dlis_negative_only,10001,0,0
437,dlis_positive_only,10001,0,0
438,fifo,24,0,0
438,fifo_reversed,24,0,0
438,fifo_negative_only,24,0,0
438,fifo_positive_only,24,0,0
438,dlcs,24,0,0
438,dlcs_reversed,24,0,0
438,dlcs_negative_only,24,0,0
438,dlcs_positive_only,24,0,0
438,dlis,24,0,0
438,dlis_reversed,24,0,0
438,dlis_negative_only,24,0,0
438,dlis_positive_only,24,0,0
439,fifo,22,0,0
439,fifo_reversed,22,0,0
439,fifo_negative_only,22,0,0
439,fifo_positive_only,22,0,0
439,dlcs,22,0,0
439,dlcs_reversed,22,0,0
439,dlcs_negative_only,22,0,0
439,dlcs_positive_only,22,0,0
439,dlis,22,0,0
439,dlis_reversed,22,0,0
439,dlis_negative_only,22,0,0
439,dlis_positive_only,22,0,0
440,fifo,43,0,0
440,fifo_reversed,29,0,0
440,fifo_negative_only,29,0,0
440,fifo_positive_only,43,0,0
440,dlcs,10001,0,0
440,dlcs_reversed,24,0,0
440,dlcs_negative_only,24,0,0
440,dlcs_positive_only,10001,0,0
440,dlis,10001,0,0
440,dlis_reversed,10001,0,0
440,dlis_negative_only,10001,0,0
440,dlis_positive_only,10001,0,0
441,fifo,10001,0,0
441,fifo_reversed,10001,0,0
441,fifo_negative_only,10001,0,0
441,fifo_positive_only,10001,0,0
441,dlcs,10001,0,0
441,dlcs_reversed,10001,0,0
441,dlcs_negative_only,10001,0,0
441,dlcs_positive_only,10001,0,0
441,dlis,10001,0,0
441,dlis_reversed,10001,0,0
441,dlis_negative_only,10001,0,0
441,dlis_positive_only,10001,0,0
442,fifo,128,0,0
442,fifo_reversed,107,0,0
442,fifo_negative_only,107,0,0
442,fifo_positive_only,128,0,0
442,dlcs,10001,0,0
442,dlcs_reversed,10001,0,0
442,dlcs_negative_only,10001,0,0
442,dlcs_positive_only,10001,0,0
442,dlis,10001,0,0
442,dlis_reversed,10001,0,0
442,dlis_negative_only,10001,0,0
442,dlis_positive_only,10001,0,0
443,fifo,29,0,0
443,fifo_reversed,10001,0,0
443,fifo_negative_only,10001,0,0
443,fifo_positive_only,29,0,0
443,dlcs,10001,0,0
443,dlcs_reversed,37,0,0
443,dlcs_negative_only,37,0,0
443,dlcs_positive_only,10001,0,0
443,dlis,10001,0,0
443,dlis_reversed,10001,0,0
443,dlis_negative_only,10001,0,0
443,dlis_positive_only,10001,0,0
444,fifo,5010,0,0
444,fifo_reversed,10001,0,0
444,fifo_negative_only,10001,0,0
444,fifo_positive_only,5010,0,0
444,dlcs,10001,0,0
444,dlcs_reversed,10001,0,0
444,dlcs_negative_only,10001,0,0
444,dlcs_positive_only,10001,0,0
444,dlis,10001,0,0
444,dlis_reversed,10001,0,0
444,dlis_negative_only,10001,0,0
444,dlis_positive_only,10001,0,0
445,fifo,7190,0,0
445,fifo_reversed,58,0,0
445,fifo_negative_only,58,0,0
445,fifo_positive_only,7190,0,0
445,dlcs,10001,0,0
445,dlcs_reversed,10001,0,0
445,dlcs_negative_only,10001,0,0
445,dlcs_positive_only,10001,0,0
445,dlis,10001,0,0
445,dlis_reversed,10001,0,0
445,dlis_negative_only,10001,0,0
445,dlis_positive_only,10001,0,0
446,fifo,10001,0,0
446,fifo_reversed,10001,0,0
446,fifo_negative_only,10001,0,0
446,fifo_positive_only,10001,0,0
446,dlcs,10001,0,0
446,dlcs_reversed,10001,0,0
446,dlcs_negative_only,10001,0,0
446,dlcs_positive_only,10001,0,0
446,dlis,10001,0,0
446,dlis_reversed,10001,0,0
446,dlis_negative_only,10001,0,0
446,dlis_positive_only,10001,0,0
447,fifo,24,0,0
447,fifo_reversed,33,0,0
447,fifo_negative_only,33,0,0
447,fifo_positive_only,24,0,0
447,dlcs,8112,0,0
447,dlcs_reversed,28,0,0
447,dlcs_negative_only,28,0,0
447,dlcs_positive_only,4121,0,0
447,dlis,10001,0,0
447,dlis_reversed,10001,0,0
447,dlis_negative_only,9487,0,0
447,dlis_positive_only,9487,0,0
448,fifo,38,0,0
448,fifo_reversed,26,0,0
448,fifo_negative_only,26,0,0
448,fifo_positive_only,38,0,0
448,dlcs,10001,0,0
448,dlcs_reversed,70,0,0
448,dlcs_negative_only,70,0,0
448,dlcs_positive_only,10001,0,0
448,dlis,10001,0,0
448,dlis_reversed,10001,0,0
448,dlis_negative_only,10001,0,0
448,dlis_positive_only,10001,0,0
449,fifo,26,0,0
449,fifo_reversed,26,0,0
449,fifo_negative_only,26,0,0
449,fifo_positive_only,26,0,0
449,dlcs,26,0,0
449,dlcs_reversed,26,0,0
449,dlcs_negative_only,26,0,0
449,dlcs_positive_only,26,0,0
449,dlis,26,0,0
449,dlis_reversed,26,0,0
449,dlis_negative_only,26,0,0
449,dlis_positive_only,26,0,0
450,fifo,10001,0,0
450,fifo_reversed,10001,0,0
450,fifo_negative_only,10001,0,0
450,fifo_positive_only,10001,0,0
450,dlcs,10001,0,0
450,dlcs_reversed,2967,0,0
450,dlcs_negative_only,1584,0,0
450,dlcs_positive_only,10001,0,0
450,dlis,10001,0,0
450,dlis_reversed,10001,0,0
450,dlis_negative_only,10001,0,0
450,dlis_positive_only,10001,0,0
451,fifo,10001,0,0
451,fifo_reversed,10001,0,0
451,fifo_negative_only,10001,0,0
451,fifo_positive_only,10001,0,0
451,dlcs,10001,0,0
451,dlcs_reversed,10001,0,0
451,dlcs_negative_only,10001,0,0
451,dlcs_positive_only,10001,0,0
451,dlis,10001,0,0
451,dlis_reversed,10001,0,0
451,dlis_negative_only,10001,0,0
451,dlis_positive_only,10001,0,0
452,fifo,29,0,0
452,fifo_reversed,29,0,0
452,fifo_negative_only,29,0,0
452,fifo_positive_only,29,0,0
452,dlcs,29,0,0
452,dlcs_reversed,29,0,0
452,dlcs_negative_only,29,0,0
452,dlcs_positive_only,29,0,0
452,dlis,29,0,0
452,dlis_reversed,29,0,0
452,dlis_negative_only,29,0,0
452,dlis_positive_only,29,0,0
453,fifo,45,0,0
453,fifo_reversed,10001,0,0
453,fifo_negative_only,10001,0,0
453,fifo_positive_only,45,0,0
453,dlcs,10001,0,0
453,dlcs_reversed,580,0,0
453,dlcs_negative_only,317,0,0
453,dlcs_positive_only,10001,0,0
453,dlis,10001,0,0
453,dlis_reversed,10001,0,0
453,dlis_negative_only,10001,0,0
453,dlis_positive_only,10001,0,0
454,fifo,36,0,0
454,fifo_reversed,10001,0,0
454,fifo_negative_only,10001,0,0
454,fifo_positive_only,36,0,0
454,dlcs,10001,0,0
454,dlcs_reversed,36,0,0
454,dlcs_negative_only,36,0,0
454,dlcs_positive_only,10001,0,0
454,dlis,10001,0,0
454,dlis_reversed,10001,0,0
454,dlis_negative_only,10001,0,0
454,dlis_positive_only,10001,0,0
455,fifo,58,0,0
455,fifo_reversed,42,0,0
455,fifo_negative_only,42,0,0
455,fifo_positive_only,58,0,0
455,dlcs,10001,0,0
455,dlcs_reversed,10001,0,0
455,dlcs_negative_only,10001,0,0
455,dlcs_positive_only,10001,0,0
455,dlis,10001,0,0
455,dlis_reversed,10001,0,0
455,dlis_negative_only,10001,0,0
455,dlis_positive_only,10001,0,0
456,fifo,38,0,0
456,fifo_reversed,10001,0,0
456,fifo_negative_only,10001,0,0
456,fifo_positive_only,38,0,0
456,dlcs,10001,0,0
456,dlcs_reversed,10001,0,0
456,dlcs_negative_only,10001,0,0
456,dlcs_positive_only,10001,0,0
456,dlis,10001,0,0
456,dlis_reversed,10001,0,0
456,dlis_negative_only,10001,0,0
456,dlis_positive_only,10001,0,0
457,fifo,46,0,0
457,fifo_reversed,10001,0,0
457,fifo_negative_only,10001,0,0
457,fifo_positive_only,46,0,0
457,dlcs,10001,0,0
457,dlcs_reversed,63,0,0
457,dlcs_negative_only,63,0,0
457,dlcs_positive_only,10001,0,0
457,dlis,10001,0,0
457,dlis_reversed,10001,0,0
457,dlis_negative_only,10001,0,0
457,dlis_positive_only,10001,0,0
458,fifo,26,0,0
458,fifo_reversed,32,0,0
458,fifo_negative_only,32,0,0
458,fifo_positive_only,26,0,0
458,dlcs,10001,0,0
458,dlcs_reversed,24,0,0
458,dlcs_negative_only,24,0,0
458,dlcs_positive_only,10001,0,0
458,dlis,10001,0,0
458,dlis_reversed,10001,0,0
458,dlis_negative_only,10001,0,0
458,dlis_positive_only,10001,0,0
459,fifo,10001,0,0
459,fifo_reversed,35,0,0
459,fifo_negative_only,35,0,0
459,fifo_positive_only,10001,0,0
459,dlcs,10001,0,0
459,dlcs_reversed,10001,0,0
459,dlcs_negative_only,10001,0,0
459,dlcs_positive_only,10001,0,0
459,dlis,10001,0,0
459,dlis_reversed,10001,0,0
459,dlis_negative_only,10001,0,0
459,dlis_positive_only,10001,0,0
460,fifo,54,0,0
460,fifo_reversed,38,0,0
460,fifo_negative_only,38,0,0
460,fifo_positive_only,54,0,0
460,dlcs,10001,0,0
460,dlcs_reversed,112,0,0
460,dlcs_negative_only,112,0,0
460,dlcs_positive_only,10001,0,0
460,dlis,10001,0,0
460,dlis_reversed,10001,0,0
460,dlis_negative_only,10001,0,0
460,dlis_positive_only,10001,0,0
461,fifo,18,0,0
461,fifo_reversed,18,0,0
461,fifo_negative_only,18,0,0
461,fifo_positive_only,18,0,0
461,dlcs,18,0,0
461,dlcs_reversed,18,0,0
461,dlcs_negative_only,18,0,0
461,dlcs_positive_only,18,0,0
461,dlis,18,0,0
461,dlis_reversed,18,0,0
461,dlis_negative_only,18,0,0
461,dlis_positive_only,18,0,0
462,fifo,29,0,0
462,fifo_reversed,10001,0,0
462,fifo_negative_only,10001,0,0
462,fifo_positive_only,29,0,0
462,dlcs,10001,0,0
462,dlcs_reversed,2288,0,0
462,dlcs_negative_only,1236,0,0
462,dlcs_positive_only,10001,0,0
462,dlis,10001,0,0
462,dlis_reversed,10001,0,0
462,dlis_negative_only,10001,0,0
462,dlis_positive_only,10001,0,0
463,fifo,49,0,0
463,fifo_reversed,10001,0,0
463,fifo_negative_only,10001,0,0
463,fifo_positive_only,49,0,0
463,dlcs,10001,0,0
463,dlcs_reversed,10001,0,0
463,dlcs_negative_only,10001,0,0
463,dlcs_positive_only,10001,0,0
463,dlis,10001,0,0
463,dlis_reversed,10001,0,0
463,dlis_negative_only,10001,0,0
463,dlis_positive_only,10001,0,0
